source_commit,source_path,source_hash,target_path,classification,license_origin,reason,tests_to_port,status
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_character_endpoint_decisions_v1.json,sha256:2e45cf230eed6335296e1df090eb4dff916bc45ec8b563851a07e6cf263485c4,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_conflict_engine_decisions_v1.json,sha256:b5c59df1ba0f7b893b4f2801d406048bb2dc3eab42ec87a0a0be6b7ff01cf547,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_group_queue_v1.json,sha256:c44794b6897583ee021644593e629d7cf963308728e98cc1ef429a771deb137b,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_institutional_decisions_v1.json,sha256:356509df0f0b58789a769c7c44d20ae405bfe30b6b368db6c66a329bb02cbd70,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_interaction_decisions_v1.json,sha256:feb66f4f03234021457d25ce0bb909b5ec36ba767e86382f2605298913230bf2,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_mechanism_decisions_v1.json,sha256:a7341c3ed0a52f6f0db35891ad86aa9ca67b8fbca41a5a3031aee6d3fc12e038,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_overlap_v1.json,sha256:c6805c5b89039bb56b0e235fbbc8c56ec0eecc9578c7644c812390ec2e36dca8,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_owner_map_v1.json,sha256:a4110e0bced5ba8dd58b6cb7dfa5d0fb4a0c01ca7cf290fe451f2b3996270a36,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_plot_promise_decisions_v1.json,sha256:586ad83560ea4ce0148344ce2673fa0bdba83bb1d7e6ea0eff216a8bf64b616e,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_relationship_decisions_v1.json,sha256:bfb43bbca62a70cf01075c7417299ca4c1857d36ca73d5a09e4be02f69e4d25a,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_representative_decisions_v1.json,sha256:7186ba9705a261fd5f4dc0fdd47a392d39fe6f86b9f42ee0f19f7be869fba2c5,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_reveal_decisions_v1.json,sha256:29ff181a95abae0bb5c45edd7bf782020f4b034d09f5010d88de68f544109a9b,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_rule_variant_decisions_v1.json,sha256:fa5aa1e5ab1a908ff2f0e14f2119e4037f6f93b8c9e24b28692bcd01a9a0a33d,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_style_decisions_v1.json,sha256:e77a95175deb76255dc493cf56b40588c8a5a7d86fd08d97ada0eec750c834c7,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_w2_decisions_v1.json,sha256:c6bb55b1eeedba92afc531b929f8411a301b1548b61eeedc0f17ee688c8291db,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_wmeta_decision_v1.json,sha256:43b7eefa6c9d06b657dde948aebf5fa9d29e26509c9ab3da8d8652b925b1c0fc,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_architecture_world_coordination_decisions_v1.json,sha256:6642a1982c94a54b00254af2d5d61fb41003d28b23e0df35974982956c91a203,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_capability_policy_v1.json,sha256:afdb40310e8b6adca92dfc38120544afebd17932f404f9e56d266b43f3f9dc1b,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_continuity_package_decision_v1.json,sha256:d401e537d8eff68d75cb5709b0cde28558a8de5764db9ced555e801b75506d53,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_coverage_policy_v1.json,sha256:c3fb367bae05c276273fcb921f75fc31ad62e5d14d501c24ab6c2927940a83dd,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_craft_quarantine_v1.json,sha256:6a2095948797426500f9d77873d4cd6b348057d110bc2ab442a8d9dcc9d272b9,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_critic_package_decisions_v1.json,sha256:0417f36513f94c00e7ff3850bc5b930f8ebd08660dce99eedf39691f02f33562,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_decisions_batch1_v1.json,sha256:917a6a18056bfb0742e21e0b1eff19f70b352d32522777adff5143c3c86ad339,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_stage6b_execution_queue_policy_v1.json,sha256:332073f17d9a1446acff668f106512944f970edf16df3cfa6636c1cd54c8f574,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_work_completion_inputs_v1.json,sha256:e79c2fa172fdbbfb7dc16249f13c79356c4f53a8a858b22b30528043d65b2886,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_work_completion_oracles_v1.json,sha256:1c07447c938a2795db73dcf5f2b080b655b0b6323da4c86d90abad07da183ee8,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/autonomous_writer_exact_authority_case_v1.json,sha256:2fb0df4eea2835414aec33648307e78bba4db7f50f2a2d86edc819f725897f57,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/story_planning_experiment_clinic_appeal_v1.json,sha256:204821a0e06b1a3ddd8d4508307f89578c701b334bad86a76abf7f947b7970d1,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/fixtures/story_planning_experiment_harbor_archive_v1.json,sha256:94af60aea9245cec69631d25730e955caeaddf5791410b26f4edf0c121c03023,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/infrastructure/test_repositories.py,sha256:2e42f225688f396530ce52a82c93d3c3c834a875096104c0e7120158c26e454f,mcp/novelos/tests/ported/test_repositories.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_repositories.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_adjudicate_autonomous_output_unit_downstream.py,sha256:456b6ea6d8436e71cf5248e8d695e570e2225c17974a24c5a19bc2cd1281beb0,mcp/novelos/tests/ported/test_adjudicate_autonomous_output_unit_downstream.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_adjudicate_autonomous_output_unit_downstream.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_adjudicate_autonomous_planning_downstream.py,sha256:0d3162c463325361103b884ba18bd737117d95decac226bd3d39fbbb96dfe9e3,mcp/novelos/tests/ported/test_adjudicate_autonomous_planning_downstream.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_adjudicate_autonomous_planning_downstream.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_candidate_manifest.py,sha256:e4081d9561043d1bc14ef3dfa1587eb8e037b046b741ebbbdfc2c7da5f928a71,mcp/novelos/tests/ported/test_architecture_candidate_manifest.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_architecture_candidate_manifest.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_capability_mapping.py,sha256:76eb05db345979f58643a6813a5e745961e22d26cfd23cabb86215ce3510def1,mcp/novelos/tests/ported/test_architecture_capability_mapping.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_architecture_capability_mapping.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_owner_shadow_runner.py,sha256:873c92d008d1dd3a006c79fc942b828d64f024eb3508fc9816f4fc0fe6d9aaa5,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_planning_run_repo.py,sha256:9e4c323853d1505de8632579d641d71e4e1655386188b3d05b1384ae756a4b18,mcp/novelos/tests/ported/test_architecture_planning_run_repo.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_architecture_planning_run_repo.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_plot_arc_experiments.py,sha256:7215e5ac4fcb0d936758b56eee758cfe8cbd3db9786da4feee558ca7d7b13cad,mcp/novelos/tests/ported/test_architecture_plot_arc_experiments.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_architecture_plot_arc_experiments.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_runtime.py,sha256:c9cbc7ec50614c31dca225ce406788f7495e8c75a4b6fe52cba5bbd4d2427a1c,mcp/novelos/tests/ported/test_architecture_runtime.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_architecture_runtime.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_shadow_runner.py,sha256:248a37d977ec8ee00aeaff6116fe8ae010fd7b63d9d479336e2f54a4e8513a17,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_architecture_style_shadow_runner.py,sha256:4206c8eaba4d0c692cb1b40373cf1a59ca5cfcf5acf06570c72876014cbbc3a4,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_audit_level_one_evidence.py,sha256:34f634142f0444c06d020dd19fa1779e052a732e3fa21b8b267d30ec70d1d446,mcp/novelos/tests/ported/test_audit_level_one_evidence.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_audit_level_one_evidence.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_audit_writer_real_quality_readiness.py,sha256:4d61bcaa140d8a43603c35648cd7ffde76a99f4864d9b1f8282d1ac8de76a78e,mcp/novelos/tests/ported/test_audit_writer_real_quality_readiness.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_audit_writer_real_quality_readiness.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_audit_writer_shadow_readiness.py,sha256:5a73ee9be0fb65019bc761c65b999ac79d37c9e999e436e8bab547fd4fdd6d95,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_automation_promotion.py,sha256:7ab3a28a834fba74a1267e97bae01f588d130b61687901712ec3a07a36c97731,mcp/novelos/tests/ported/test_automation_promotion.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_automation_promotion.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_architecture_review_subject_evaluation.py,sha256:f5eaf9e888616018663dc18faf1831fb2632c0487934917e8b165d7646dafe30,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_artifact_graph.py,sha256:874ea8578695badf83be489b9a59845095c2b97d8ea2750641e664c1820add45,mcp/novelos/tests/ported/test_autonomous_artifact_graph.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_artifact_graph.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_baseline.py,sha256:6675ee3e4f97cf002ea5ab139a02bc02cef841c96cad11935ff8ff265287fbd7,mcp/novelos/tests/ported/test_autonomous_baseline.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_baseline.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_brief_protocol_evaluation.py,sha256:73cbc8169f3fd956700588cdb4518dc9b91a174c6b42b43b9c70921e508319f5,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_capability_map.py,sha256:c2a2d826457140115209830bb92a8a8f4bf2e2b09234e9f75825cb8f43dd58ea,mcp/novelos/tests/ported/test_autonomous_capability_map.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_capability_map.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_composition_evaluation.py,sha256:5f73e99e2ccb5906beabff3b65ec3d36bfe7e5926f8f84f08479a9ea94a67ec3,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_context_downstream_contract.py,sha256:dea263ede135df4e6e21226b82490bb759b55b7bf816100ef02a0a030826e3b7,mcp/novelos/tests/ported/test_autonomous_context_downstream_contract.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_context_downstream_contract.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_context_evidence_evaluation.py,sha256:33bea820affa0aea6aee1dfe2e46869c3756cd309a5906a259d99eaf3ab999b5,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_continuity_atomicity_evaluation.py,sha256:8e46692c251b66f6199ef74e4e7b0cad1f0d3278fcecc6e6ba2d1a8e8c62cbae,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_craft_downstream_evaluation.py,sha256:09d8c425a6759e45b850bf05cbb713a642fa5e3eaf36954bc9b7bc6dd2646c3c,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_critic_fault_evaluation.py,sha256:a188eeba83b3f6a0830ec261e6dae1a170ddd906cad6f89ea150195a5604b000,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_direction_ideation_downstream_contract.py,sha256:5a7773f398ac5fa1fe3451f8cb16816fc42ef393b3e2384f1d50ba9065e2b88d,mcp/novelos/tests/ported/test_autonomous_direction_ideation_downstream_contract.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_direction_ideation_downstream_contract.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_direction_ideation_evaluation.py,sha256:f1b5970084ee08cc23b4d1c84b93b638b99c86927941d0e4a23d77e6473c2631,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_domain_content_evaluation.py,sha256:b62fee547c463caa2e1533ebf111954470a681c16581e5d6fe3f84ac5f2ea6e2,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_humanizer_revision_evaluation.py,sha256:b786f49aa47a7b5448884de8231196af623b9662c68f6538638dd56af4ec1e4f,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_legacy_skill_compatibility.py,sha256:5b7dffd5db66d2b3b227d28fe395e1e4914cda6ba8520f764bb6135ba63e9da9,mcp/novelos/tests/ported/test_autonomous_legacy_skill_compatibility.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_legacy_skill_compatibility.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_legacy_system_deletion_evaluation.py,sha256:74625dbd0335c596858abde6df2a91a690f26788e7a7899a0a08a0a2cc0c108a,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_output_unit_pair.py,sha256:9a6a982734c8902e45855aff1a0510e5d32d2ad6caaac67a554debbffbe03a64,mcp/novelos/tests/ported/test_autonomous_output_unit_pair.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_output_unit_pair.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_planning_downstream_contract.py,sha256:646a4b6358a65df8ae27d7408875eea6be4ad18325eca34bfe460e2d551bce88,mcp/novelos/tests/ported/test_autonomous_planning_downstream_contract.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_planning_downstream_contract.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_planning_method_evaluation.py,sha256:af2854b4db7b5f19793eb41499a89067ec625cdd9788869423faed475b5956ca,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_recovery.py,sha256:c5093faf019946264dccbd2e9a16c1e7d8e52a09f9b981cdb8a5d5a654f562dd,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_semantic_evaluation.py,sha256:7e17ae78adaa9a8a2aff5a693e5391ca91b2dbd8b15b5e72939338d1781bcd2e,-,defer,novelos-repository:license-unverified,高级或夹具场景随对应能力波次迁移,deferred-test-fixture,deferred
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_axis_decisions.py,sha256:aebeb2be7bba3ff67611fb2541eebace5885ec940890e6f4141a249fbbcef7aa,mcp/novelos/tests/ported/test_autonomous_skill_axis_decisions.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_axis_decisions.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_contract_suite.py,sha256:4b5461617347f34599fcdacd3f97578aaf91eb10d7b2cfee9ac9423696d382e6,mcp/novelos/tests/ported/test_autonomous_skill_contract_suite.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_contract_suite.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_governance.py,sha256:5795f409cda5761797dd0440846deeb06b02d2e107cb5b8bec5b4034706eb03d,mcp/novelos/tests/ported/test_autonomous_skill_governance.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_governance.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_governance_transitions.py,sha256:334141db8d3f7115b50a7974e3809cf93235c09d5bc14003fe14cb68b2f0c5bd,mcp/novelos/tests/ported/test_autonomous_skill_governance_transitions.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_governance_transitions.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_package_contracts.py,sha256:40180eb2aaf0cabd0766b70ccdca135113eec46ba88fa6d035e49f41ed1df859,mcp/novelos/tests/ported/test_autonomous_skill_package_contracts.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_package_contracts.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_product_contract.py,sha256:28d2de84199e886e325cc51096817e011ec8b57de969ec2a7c37ecf92618d20d,mcp/novelos/tests/ported/test_autonomous_skill_product_contract.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_product_contract.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_skill_relationship_registry.py,sha256:9ddaf1327f6c1b1f85bf5547cbd7f0b31e3c359fdc3fe17979268798165a1e55,mcp/novelos/tests/ported/test_autonomous_skill_relationship_registry.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_skill_relationship_registry.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_autonomous_structural_preaudit.py,sha256:abf4f74d383cf6bade2e8f5ca034e76ab5af2f9ccbfe4aa6214625620e1f716a,mcp/novelos/tests/ported/test_autonomous_structural_preaudit.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_autonomous_structural_preaudit.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_build_autonomous_architecture_representative_downstream.py,sha256:521c5a152c63c84e7abbb70e63874d5395b9764ac857541d1a5a36f639d16ade,mcp/novelos/tests/ported/test_build_autonomous_architecture_representative_downstream.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_build_autonomous_architecture_representative_downstream.py,planned
902d7e62f55bc8bc2862e2b9574b5ee2f5f33403,backend/tests/test_build_autonomous_stage6b_architecture_arc_matrix.py,sha256:36d6bbcc6d8cadd2e4ff78a33ea105f1a67370882cf2cbed1df3b9e19e058f07,mcp/novelos/tests/ported/test_build_autonomous_stage6b_architecture_arc_matrix.py,adapt,novelos-repository:license-unverified,移植为 Domain、Storage、Catalog 或 MCP 协议回归场景,mcp/novelos/tests/ported/test_build_autonomous_stage6b_architecture_arc_matrix.py,planned
